"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 17, 2024","61,130.0","64,125.0","64,665.0","59,705.0","15.39K","-2.84%"
"Apr 16, 2024","62,920.0","63,560.0","64,085.0","61,895.0","9.65K","-1.01%"
"Apr 15, 2024","63,560.0","64,100.0","67,215.0","62,560.0","15.20K","-5.37%"
"Apr 12, 2024","67,170.0","70,570.0","71,805.0","65,375.0","14.42K","-5.13%"
"Apr 11, 2024","70,800.0","70,460.0","71,770.0","69,850.0","7.18K","0.55%"
"Apr 10, 2024","70,410.0","69,565.0","70,560.0","67,770.0","10.23K","1.52%"
"Apr 09, 2024","69,355.0","72,185.0","72,455.0","68,545.0","9.48K","-3.82%"
"Apr 08, 2024","72,110.0","69,105.0","73,380.0","69,080.0","10.26K","6.43%"
"Apr 05, 2024","67,755.0","68,230.0","69,160.0","66,300.0","7.99K","-1.58%"
"Apr 04, 2024","68,840.0","66,250.0","69,910.0","65,425.0","9.23K","3.82%"
"Apr 03, 2024","66,305.0","65,865.0","67,455.0","64,910.0","6.32K","-0.37%"
"Apr 02, 2024","66,550.0","70,340.0","70,555.0","65,000.0","10.55K","-5.44%"
"Apr 01, 2024","70,380.0","71,500.0","72,230.0","68,590.0","8.08K","-1.54%"
"Mar 29, 2024","71,480.0","71,480.0","71,480.0","71,480.0","-","0.26%"
"Mar 28, 2024","71,296.2","68,860.0","71,570.0","68,840.0","1.73K","3.88%"
"Mar 27, 2024","68,635.0","69,915.0","71,765.0","68,305.0","10.71K","-1.16%"
"Mar 26, 2024","69,440.0","70,095.0","71,595.0","69,330.0","13.92K","-2.38%"
"Mar 25, 2024","71,130.0","66,505.0","71,425.0","66,390.0","17.48K","11.18%"
"Mar 22, 2024","63,975.0","65,710.0","66,750.0","62,655.0","11.34K","-2.20%"
"Mar 21, 2024","65,415.0","67,990.0","68,400.0","64,600.0","12.96K","-0.87%"
"Mar 20, 2024","65,990.0","64,130.0","68,020.0","61,020.0","13.91K","2.16%"
"Mar 19, 2024","64,595.0","67,755.0","68,385.0","62,485.0","13.85K","-3.85%"
"Mar 18, 2024","67,180.0","68,480.0","69,275.0","66,830.0","8.67K","-2.87%"
"Mar 15, 2024","69,165.0","71,055.0","72,870.0","66,125.0","15.86K","-0.63%"
"Mar 14, 2024","69,600.0","73,800.0","74,415.0","68,805.0","12.64K","-5.84%"
"Mar 13, 2024","73,915.0","71,370.0","74,365.0","71,210.0","7.79K","2.95%"
"Mar 12, 2024","71,800.0","73,100.0","73,775.0","69,125.0","13.57K","-1.18%"
"Mar 11, 2024","72,660.0","69,660.0","73,550.0","67,550.0","12.90K","4.09%"
"Mar 08, 2024","69,805.0","68,015.0","71,055.0","66,755.0","11.25K","2.11%"
"Mar 07, 2024","68,365.0","66,855.0","68,840.0","66,060.0","8.06K","0.89%"
"Mar 06, 2024","67,760.0","63,935.0","68,200.0","63,385.0","13.35K","8.55%"
"Mar 05, 2024","62,425.0","68,665.0","70,195.0","60,120.0","24.39K","-8.84%"
"Mar 04, 2024","68,480.0","63,760.0","68,765.0","63,055.0","14.72K","7.29%"
"Mar 01, 2024","63,825.0","62,005.0","64,065.0","61,490.0","10.10K","1.70%"
"Feb 29, 2024","62,760.0","61,940.0","64,325.0","60,975.0","18.02K","3.10%"
"Feb 28, 2024","60,870.0","57,700.0","64,990.0","57,350.0","24.50K","5.64%"
"Feb 27, 2024","57,620.0","55,430.0","58,335.0","55,250.0","13.23K","4.21%"
"Feb 26, 2024","55,290.0","52,320.0","55,740.0","51,460.0","11.81K","8.50%"
"Feb 23, 2024","50,958.0","51,430.0","51,465.0","50,760.0","0.99K","-2.08%"
"Feb 22, 2024","52,040.0","51,495.0","52,175.0","50,935.0","9.29K","2.13%"
"Feb 21, 2024","50,955.0","52,330.0","52,670.0","50,630.0","12.76K","-2.18%"
"Feb 20, 2024","52,090.0","52,425.0","53,200.0","50,830.0","16.70K","0.37%"
"Feb 19, 2024","51,900.0","52,280.0","52,685.0","51,785.0","-","-0.73%"
"Feb 18, 2024","52,280.0","52,135.0","52,600.0","52,135.0","-","0.49%"
"Feb 16, 2024","52,025.0","51,825.0","52,855.0","51,825.0","8.91K","0.13%"
"Feb 15, 2024","51,955.0","52,165.0","53,145.0","51,605.0","9.41K","-0.07%"
"Feb 14, 2024","51,990.0","49,650.0","52,390.0","49,535.0","10.32K","4.73%"
"Feb 13, 2024","49,640.0","50,285.0","50,730.0","48,600.0","9.23K","-1.63%"
"Feb 12, 2024","50,465.0","48,460.0","50,675.0","47,950.0","9.06K","5.64%"
"Feb 09, 2024","47,770.0","45,535.0","48,505.0","45,535.0","11.05K","4.42%"
"Feb 08, 2024","45,750.0","44,410.0","45,885.0","44,410.0","8.76K","3.02%"
"Feb 07, 2024","44,410.0","43,470.0","44,695.0","42,930.0","7.44K","2.55%"
"Feb 06, 2024","43,305.0","42,695.0","43,645.0","42,590.0","4.92K","1.76%"
"Feb 05, 2024","42,555.0","42,790.0","43,810.0","42,340.0","6.74K","-1.46%"
"Feb 02, 2024","43,185.0","43,215.0","43,785.0","42,810.0","4.78K","-0.21%"
"Feb 01, 2024","43,275.0","42,930.0","43,600.0","42,100.0","6.57K","1.07%"
"Jan 31, 2024","42,815.0","43,705.0","44,120.0","42,575.0","7.80K","-2.45%"
"Jan 30, 2024","43,890.0","43,445.0","44,255.0","43,435.0","7.26K","0.83%"
"Jan 29, 2024","43,530.0","42,190.0","43,665.0","42,040.0","7.39K","5.33%"
"Jan 26, 2024","41,327.2","39,970.0","41,565.0","39,840.0","1.67K","3.97%"
"Jan 25, 2024","39,750.0","39,945.0","40,315.0","39,545.0","7.38K","0.13%"
"Jan 24, 2024","39,700.0","39,450.0","40,540.0","39,450.0","11.88K","1.19%"
"Jan 23, 2024","39,235.0","39,755.0","40,170.0","38,540.0","12.70K","-2.35%"
"Jan 22, 2024","40,180.0","41,600.0","41,665.0","39,345.0","13.32K","-3.38%"
"Jan 19, 2024","41,585.0","41,300.0","42,165.0","40,300.0","11.09K","1.72%"
"Jan 18, 2024","40,880.0","42,745.0","42,945.0","40,590.0","13.04K","-4.51%"
"Jan 17, 2024","42,810.0","43,370.0","43,405.0","42,215.0","7.60K","-1.12%"
"Jan 16, 2024","43,295.0","42,365.0","43,675.0","41,705.0","14.37K","1.86%"
"Jan 15, 2024","42,505.0","41,717.5","43,372.5","41,697.5","-","1.88%"
"Jan 14, 2024","41,722.5","43,670.0","43,670.0","41,702.5","-","-4.50%"
"Jan 12, 2024","43,690.0","46,505.0","46,685.0","43,165.0","19.48K","-5.74%"
"Jan 11, 2024","46,350.0","47,080.0","49,435.0","45,700.0","26.66K","0.05%"
"Jan 10, 2024","46,325.0","46,405.0","47,075.0","44,505.0","18.56K","-1.53%"
"Jan 09, 2024","47,045.0","47,495.0","48,500.0","45,270.0","13.49K","-0.55%"
"Jan 08, 2024","47,305.0","44,300.0","47,800.0","43,490.0","13.42K","6.58%"
"Jan 05, 2024","44,385.0","44,845.0","44,870.0","43,160.0","6.45K","-0.55%"
"Jan 04, 2024","44,630.0","43,285.0","45,425.0","43,005.0","8.08K","3.60%"
"Jan 03, 2024","43,080.0","45,500.0","46,015.0","41,110.0","15.00K","-4.96%"
"Jan 02, 2024","45,330.0","43,965.0","47,095.0","43,965.0","19.34K","-0.71%"
"Jan 01, 2024","45,652.5","42,275.0","45,745.0","42,275.0","-","6.97%"
"Dec 29, 2023","42,679.7","42,675.0","43,115.0","42,215.0","0.55K","0.39%"
"Dec 28, 2023","42,515.0","43,450.0","43,895.0","42,265.0","6.59K","-2.41%"
"Dec 27, 2023","43,565.0","42,475.0","43,685.0","42,150.0","9.10K","3.36%"
"Dec 26, 2023","42,150.0","43,740.0","43,760.0","41,645.0","11.16K","-3.38%"
"Dec 25, 2023","43,625.0","43,960.0","43,960.0","43,435.0","-","-0.32%"
"Dec 22, 2023","43,765.0","44,110.0","44,640.0","43,495.0","9.11K","-0.22%"
"Dec 21, 2023","43,860.0","43,770.0","44,465.0","43,470.0","8.47K","0.53%"
"Dec 20, 2023","43,630.0","42,455.0","44,585.0","42,305.0","10.59K","3.00%"
"Dec 19, 2023","42,360.0","42,770.0","43,670.0","41,905.0","9.27K","0.61%"
"Dec 18, 2023","42,105.0","41,950.0","42,995.0","40,705.0","6.93K","-0.79%"
"Dec 15, 2023","42,440.0","43,285.0","43,455.0","41,855.0","6.43K","-1.62%"
"Dec 14, 2023","43,140.0","43,350.0","43,710.0","41,935.0","8.29K","-0.16%"
"Dec 13, 2023","43,210.0","41,445.0","43,505.0","40,800.0","7.73K","4.23%"
"Dec 12, 2023","41,455.0","41,530.0","42,295.0","40,895.0","6.93K","1.02%"
"Dec 11, 2023","41,035.0","44,320.0","44,320.0","40,450.0","14.41K","-8.63%"
"Dec 08, 2023","44,910.0","43,595.0","45,260.0","43,515.0","7.01K","2.77%"
"Dec 07, 2023","43,700.0","44,220.0","44,555.0","43,355.0","7.77K","-1.16%"
"Dec 06, 2023","44,215.0","44,770.0","44,775.0","43,815.0","9.16K","-0.17%"
"Dec 05, 2023","44,290.0","42,395.0","44,725.0","41,810.0","10.62K","4.75%"
"Dec 04, 2023","42,280.0","40,480.0","42,715.0","40,325.0","13.28K","7.79%"
"Dec 01, 2023","39,225.0","38,150.0","39,640.0","38,045.0","11.74K","2.71%"
"Nov 30, 2023","38,190.0","38,205.0","38,650.0","37,870.0","6.89K","0.33%"
"Nov 29, 2023","38,065.0","38,585.0","39,105.0","38,005.0","9.09K","-2.11%"
"Nov 28, 2023","38,885.0","37,555.0","39,250.0","37,300.0","12.49K","4.50%"
"Nov 27, 2023","37,210.0","38,365.0","38,365.0","37,100.0","8.70K","-2.39%"
"Nov 24, 2023","38,122.8","37,540.0","38,195.0","36,890.0","2.67K","2.23%"
"Nov 23, 2023","37,292.5","37,465.0","37,705.0","36,877.5","-","-0.96%"
"Nov 22, 2023","37,655.0","36,430.0","37,925.0","35,600.0","11.87K","1.99%"
"Nov 21, 2023","36,920.0","37,525.0","37,745.0","36,225.0","17.84K","-1.85%"
"Nov 20, 2023","37,615.0","37,075.0","37,865.0","36,745.0","15.56K","2.87%"
"Nov 17, 2023","36,565.0","36,295.0","37,045.0","35,945.0","10.40K","1.46%"
"Nov 16, 2023","36,040.0","37,955.0","38,285.0","35,610.0","11.86K","-4.71%"
"Nov 15, 2023","37,820.0","35,665.0","38,130.0","35,490.0","12.34K","6.94%"
"Nov 14, 2023","35,365.0","36,805.0","36,975.0","34,820.0","10.50K","-4.20%"
"Nov 13, 2023","36,915.0","37,510.0","37,720.0","36,505.0","6.82K","-1.70%"
"Nov 10, 2023","37,555.0","36,815.0","37,875.0","36,605.0","8.28K","2.04%"
"Nov 09, 2023","36,805.0","36,090.0","38,380.0","35,865.0","16.53K","2.54%"
"Nov 08, 2023","35,895.0","35,760.0","36,415.0","35,300.0","7.86K","-0.69%"
"Nov 07, 2023","36,145.0","35,385.0","36,340.0","34,755.0","8.04K","2.34%"
"Nov 06, 2023","35,320.0","35,310.0","35,820.0","35,030.0","5.08K","1.48%"
"Nov 03, 2023","34,805.0","35,200.0","35,265.0","34,395.0","6.83K","-1.40%"
"Nov 02, 2023","35,300.0","35,810.0","36,575.0","34,590.0","10.33K","0.96%"
"Nov 01, 2023","34,965.0","34,865.0","35,940.0","34,310.0","9.75K","0.17%"
"Oct 31, 2023","34,905.0","34,775.0","35,110.0","34,295.0","5.97K","0.40%"
"Oct 30, 2023","34,765.0","34,785.0","35,175.0","34,330.0","6.45K","2.31%"
"Oct 27, 2023","33,980.1","34,150.0","34,290.0","33,835.0","0.93K","-0.25%"
"Oct 26, 2023","34,065.0","34,685.0","34,940.0","33,760.0","11.71K","-2.22%"
"Oct 25, 2023","34,840.0","34,150.0","35,245.0","33,745.0","13.54K","2.94%"
"Oct 24, 2023","33,845.0","31,705.0","35,265.0","31,705.0","26.56K","7.50%"
"Oct 23, 2023","31,485.0","29,860.0","31,940.0","29,840.0","15.58K","6.06%"
"Oct 20, 2023","29,685.0","28,745.0","30,465.0","28,700.0","10.08K","2.72%"
"Oct 19, 2023","28,900.0","28,335.0","29,095.0","28,175.0","7.78K","2.05%"
"Oct 18, 2023","28,320.0","28,590.0","29,120.0","28,215.0","4.73K","-1.05%"
"Oct 17, 2023","28,620.0","28,575.0","28,805.0","28,245.0","6.60K","0.16%"
"Oct 16, 2023","28,575.0","27,275.0","30,365.0","27,145.0","26.79K","6.46%"
"Oct 13, 2023","26,840.0","26,795.0","27,160.0","26,695.0","4.86K","0.32%"
"Oct 12, 2023","26,755.0","26,775.0","27,025.0","26,575.0","4.43K","-0.17%"
"Oct 11, 2023","26,800.0","27,540.0","27,590.0","26,575.0","10.16K","-2.51%"
"Oct 10, 2023","27,490.0","27,720.0","27,890.0","27,390.0","6.13K","-0.88%"
"Oct 09, 2023","27,735.0","28,085.0","28,145.0","27,370.0","7.43K","-1.46%"
"Oct 06, 2023","28,145.0","27,600.0","28,275.0","27,290.0","9.35K","1.96%"
"Oct 05, 2023","27,605.0","27,855.0","28,340.0","27,465.0","10.42K","-0.61%"
"Oct 04, 2023","27,775.0","27,520.0","28,015.0","27,270.0","5.56K","1.42%"
"Oct 03, 2023","27,385.0","27,680.0","27,805.0","27,290.0","8.35K","-2.72%"
"Oct 02, 2023","28,150.0","27,190.0","28,950.0","27,190.0","16.75K","4.76%"
"Sep 29, 2023","26,869.7","27,040.0","27,225.0","26,750.0","0.80K","-0.92%"
"Sep 28, 2023","27,120.0","26,280.0","27,370.0","26,280.0","10.62K","3.31%"
"Sep 27, 2023","26,250.0","26,150.0","26,890.0","26,080.0","12.32K","0.02%"
"Sep 26, 2023","26,245.0","26,300.0","26,430.0","26,090.0","8.23K","-0.42%"
"Sep 25, 2023","26,355.0","26,545.0","26,545.0","25,985.0","9.70K","-0.72%"
"Sep 22, 2023","26,545.0","26,600.0","26,815.0","26,525.0","3.76K","-0.34%"
"Sep 21, 2023","26,635.0","27,165.0","27,230.0","26,380.0","6.75K","-1.32%"
"Sep 20, 2023","26,990.0","27,225.0","27,455.0","26,845.0","5.57K","-1.03%"
"Sep 19, 2023","27,270.0","26,885.0","27,620.0","26,715.0","8.35K","1.43%"
"Sep 18, 2023","26,885.0","26,560.0","27,550.0","26,425.0","10.48K","1.55%"
"Sep 15, 2023","26,475.0","26,635.0","26,780.0","26,265.0","3.99K","-1.08%"
"Sep 14, 2023","26,765.0","26,330.0","26,955.0","26,215.0","5.97K","2.14%"
"Sep 13, 2023","26,205.0","26,180.0","26,520.0","25,845.0","5.25K","0.31%"
"Sep 12, 2023","26,125.0","25,140.0","26,685.0","25,100.0","11.27K","4.37%"
"Sep 11, 2023","25,030.0","25,930.0","26,120.0","24,925.0","8.63K","-3.75%"
"Sep 08, 2023","26,005.0","26,210.0","26,560.0","25,690.0","6.23K","0.10%"
"Sep 07, 2023","25,980.0","25,795.0","26,090.0","25,630.0","3.78K","1.07%"
"Sep 06, 2023","25,705.0","25,795.0","26,140.0","25,335.0","5.24K","-0.12%"
"Sep 05, 2023","25,735.0","25,985.0","26,170.0","25,580.0","4.76K","-0.54%"
"Sep 04, 2023","25,875.0","26,010.0","26,170.0","25,670.0","-","-0.52%"
"Sep 03, 2023","26,010.0","25,610.0","26,035.0","25,610.0","-","1.21%"
"Sep 01, 2023","25,700.0","26,070.0","26,225.0","25,400.0","6.92K","-2.06%"
"Aug 31, 2023","26,240.0","27,385.0","27,705.0","26,010.0","10.31K","-3.74%"
"Aug 30, 2023","27,260.0","27,875.0","27,970.0","27,130.0","7.29K","-2.68%"
"Aug 29, 2023","28,010.0","26,075.0","28,335.0","25,980.0","19.91K","7.36%"
"Aug 28, 2023","26,090.0","26,210.0","26,360.0","25,930.0","3.32K","0.33%"
"Aug 25, 2023","26,003.4","26,070.0","26,190.0","25,945.0","0.85K","0.03%"
"Aug 24, 2023","25,995.0","26,300.0","26,560.0","25,805.0","8.64K","-2.42%"
"Aug 23, 2023","26,640.0","25,595.0","26,810.0","25,585.0","12.13K","3.54%"
"Aug 22, 2023","25,730.0","26,160.0","26,165.0","25,690.0","7.67K","-1.29%"
"Aug 21, 2023","26,065.0","26,195.0","26,220.0","25,795.0","7.37K","0.17%"
"Aug 18, 2023","26,020.0","26,475.0","27,005.0","25,600.0","11.66K","-6.57%"
"Aug 17, 2023","27,850.0","28,955.0","28,990.0","27,485.0","14.27K","-4.39%"
"Aug 16, 2023","29,130.0","29,255.0","29,305.0","28,855.0","5.15K","-0.33%"
"Aug 15, 2023","29,225.0","29,460.0","29,595.0","29,115.0","4.36K","-0.58%"
"Aug 14, 2023","29,395.0","29,450.0","29,810.0","29,095.0","7.83K","-0.24%"
"Aug 11, 2023","29,465.0","29,560.0","29,680.0","29,310.0","4.91K","-0.10%"
"Aug 10, 2023","29,495.0","29,635.0","29,855.0","29,390.0","4.12K","-0.05%"
"Aug 09, 2023","29,510.0","30,065.0","30,275.0","29,460.0","7.17K","-1.88%"
"Aug 08, 2023","30,075.0","29,320.0","30,260.0","29,235.0","10.86K","2.80%"
"Aug 07, 2023","29,255.0","29,125.0","29,315.0","28,720.0","6.49K","0.57%"
"Aug 04, 2023","29,090.0","29,400.0","29,490.0","28,860.0","5.36K","-1.09%"
"Aug 03, 2023","29,410.0","29,285.0","29,600.0","29,060.0","4.67K","0.44%"
"Aug 02, 2023","29,280.0","29,385.0","30,245.0","28,980.0","10.81K","-0.54%"
"Aug 01, 2023","29,440.0","29,400.0","29,520.0","28,625.0","10.57K","0.53%"
"Jul 31, 2023","29,285.0","29,390.0","29,760.0","29,255.0","5.50K","-0.38%"
"Jul 28, 2023","29,397.1","29,200.0","29,420.0","29,080.0","0.87K","0.97%"
"Jul 27, 2023","29,115.0","29,505.0","29,575.0","29,035.0","8.85K","-0.95%"
"Jul 26, 2023","29,395.0","29,240.0","29,690.0","29,075.0","8.17K","0.74%"
"Jul 25, 2023","29,180.0","29,145.0","29,390.0","29,055.0","8.13K","0.26%"
"Jul 24, 2023","29,105.0","29,960.0","30,135.0","28,810.0","13.19K","-2.61%"
"Jul 21, 2023","29,885.0","29,920.0","30,120.0","29,735.0","5.30K","0.40%"
"Jul 20, 2023","29,765.0","29,955.0","30,515.0","29,560.0","9.41K","-1.13%"
"Jul 19, 2023","30,105.0","29,810.0","30,275.0","29,775.0","5.14K","1.07%"
"Jul 18, 2023","29,785.0","30,335.0","30,355.0","29,535.0","5.77K","-0.68%"
"Jul 17, 2023","29,990.0","30,415.0","30,495.0","29,740.0","6.24K","-0.81%"
"Jul 14, 2023","30,235.0","31,515.0","31,910.0","30,025.0","11.61K","-5.29%"
"Jul 13, 2023","31,925.0","30,460.0","32,165.0","30,360.0","14.99K","5.03%"
"Jul 12, 2023","30,395.0","30,705.0","31,190.0","30,325.0","10.38K","-1.17%"
"Jul 11, 2023","30,755.0","30,700.0","31,000.0","30,305.0","6.16K","-0.97%"
"Jul 10, 2023","31,055.0","30,290.0","31,260.0","30,075.0","5.87K","2.26%"
"Jul 07, 2023","30,370.0","30,370.0","30,685.0","29,875.0","6.54K","-0.46%"
"Jul 06, 2023","30,510.0","30,705.0","31,860.0","30,060.0","11.17K","-0.54%"
"Jul 05, 2023","30,675.0","31,480.0","31,725.0","30,420.0","9.57K","-1.25%"
"Jul 04, 2023","31,062.5","31,605.0","31,725.0","30,945.0","-","-2.01%"
"Jul 03, 2023","31,700.0","30,850.0","31,835.0","30,735.0","6.60K","5.22%"
"Jun 30, 2023","30,128.5","30,395.0","31,255.0","29,625.0","1.03K","-1.38%"
"Jun 29, 2023","30,550.0","30,170.0","30,870.0","30,055.0","11.87K","1.46%"
"Jun 28, 2023","30,110.0","30,785.0","30,785.0","29,870.0","11.52K","-1.94%"
"Jun 27, 2023","30,705.0","30,215.0","31,115.0","30,185.0","10.87K","1.29%"
"Jun 26, 2023","30,315.0","30,690.0","30,800.0","30,000.0","9.08K","-2.59%"
"Jun 23, 2023","31,120.0","30,175.0","31,655.0","29,975.0","12.56K","2.47%"
"Jun 22, 2023","30,370.0","30,020.0","30,685.0","29,740.0","10.15K","0.36%"
"Jun 21, 2023","30,260.0","28,250.0","30,940.0","28,250.0","18.50K","7.38%"
"Jun 20, 2023","28,180.0","26,485.0","28,445.0","26,310.0","17.22K","4.58%"
"Jun 19, 2023","26,945.0","26,522.5","27,225.0","26,510.0","-","1.55%"
"Jun 18, 2023","26,532.5","25,342.5","26,647.5","25,342.5","-","0.33%"
"Jun 16, 2023","26,445.0","25,600.0","26,600.0","25,145.0","10.24K","3.83%"
"Jun 15, 2023","25,470.0","25,110.0","25,620.0","24,745.0","10.61K","-1.66%"
"Jun 14, 2023","25,900.0","25,890.0","26,155.0","24,815.0","5.87K","-0.12%"
"Jun 13, 2023","25,930.0","26,010.0","26,555.0","25,725.0","5.19K","0.15%"
"Jun 12, 2023","25,890.0","26,155.0","26,190.0","25,670.0","5.10K","-2.21%"
"Jun 09, 2023","26,475.0","26,710.0","26,920.0","26,380.0","4.38K","-0.66%"
"Jun 08, 2023","26,650.0","26,335.0","26,955.0","26,200.0","4.01K","0.15%"
"Jun 07, 2023","26,610.0","27,170.0","27,525.0","26,330.0","7.11K","-2.40%"
"Jun 06, 2023","27,265.0","25,665.0","27,375.0","25,315.0","14.58K","6.34%"
"Jun 05, 2023","25,640.0","27,335.0","27,615.0","25,390.0","14.01K","-6.37%"
"Jun 02, 2023","27,385.0","26,965.0","27,440.0","26,560.0","7.22K","1.71%"
"Jun 01, 2023","26,925.0","27,185.0","27,440.0","26,675.0","5.12K","-0.55%"
"May 31, 2023","27,075.0","27,905.0","28,040.0","26,910.0","9.36K","-3.54%"
"May 30, 2023","28,070.0","27,915.0","28,665.0","27,700.0","10.22K","-0.16%"
"May 29, 2023","28,115.0","28,535.0","28,810.0","26,250.0","-","-1.47%"
"May 28, 2023","28,535.0","28,135.0","28,615.0","28,135.0","-","6.67%"
"May 26, 2023","26,750.9","26,500.0","26,825.0","26,330.0","0.62K","1.06%"
"May 25, 2023","26,470.0","26,370.0","26,645.0","25,805.0","11.84K","0.93%"
"May 24, 2023","26,225.0","27,250.0","27,265.0","26,015.0","13.56K","-3.58%"
"May 23, 2023","27,200.0","26,915.0","27,565.0","26,800.0","9.46K","1.25%"
"May 22, 2023","26,865.0","26,825.0","27,160.0","26,540.0","7.45K","-0.07%"
"May 19, 2023","26,885.0","26,885.0","27,235.0","26,675.0","5.18K","0.39%"
"May 18, 2023","26,780.0","27,390.0","27,545.0","26,375.0","7.84K","-2.37%"
"May 17, 2023","27,430.0","27,055.0","27,520.0","26,540.0","6.68K","1.72%"
"May 16, 2023","26,965.0","27,410.0","27,420.0","26,905.0","4.24K","-1.86%"
"May 15, 2023","27,475.0","26,885.0","27,740.0","26,770.0","5.91K","3.74%"
"May 12, 2023","26,485.0","27,010.0","27,085.0","25,840.0","7.78K","-1.34%"
"May 11, 2023","26,845.0","27,615.0","27,810.0","26,730.0","7.44K","-3.35%"
"May 10, 2023","27,775.0","27,660.0","28,415.0","26,745.0","11.88K","0.02%"
"May 09, 2023","27,770.0","27,595.0","27,875.0","27,400.0","4.97K","1.48%"
"May 08, 2023","27,365.0","29,105.0","29,110.0","27,320.0","11.97K","-8.06%"
"May 05, 2023","29,765.0","28,940.0","29,910.0","28,860.0","8.26K","2.58%"
"May 04, 2023","29,015.0","29,005.0","29,525.0","28,775.0","6.57K","2.11%"
"May 03, 2023","28,415.0","28,795.0","28,955.0","28,180.0","6.49K","-1.51%"
"May 02, 2023","28,850.0","28,030.0","29,055.0","27,955.0","7.11K","3.35%"
"May 01, 2023","27,915.0","29,615.0","29,615.0","27,710.0","8.81K","-4.33%"
"Apr 28, 2023","29,177.5","29,655.0","29,705.0","28,890.0","0.85K","-1.73%"
"Apr 27, 2023","29,690.0","28,670.0","29,920.0","28,210.0","11.29K","6.42%"
"Apr 26, 2023","27,900.0","28,320.0","30,050.0","27,250.0","14.87K","1.07%"
"Apr 25, 2023","27,605.0","27,450.0","28,070.0","27,195.0","7.93K","0.75%"
"Apr 24, 2023","27,400.0","27,425.0","28,010.0","26,980.0","7.46K","0.33%"
"Apr 21, 2023","27,310.0","28,240.0","28,360.0","27,195.0","6.27K","-2.79%"
"Apr 20, 2023","28,095.0","29,195.0","29,255.0","27,985.0","7.61K","-4.00%"
"Apr 19, 2023","29,265.0","30,435.0","30,520.0","29,010.0","7.62K","-3.50%"
"Apr 18, 2023","30,325.0","29,555.0","30,590.0","29,145.0","5.58K","2.62%"
"Apr 17, 2023","29,550.0","30,585.0","30,585.0","29,285.0","6.90K","-3.02%"
"Apr 14, 2023","30,470.0","30,445.0","31,200.0","30,065.0","7.29K","-0.20%"
"Apr 13, 2023","30,530.0","30,035.0","30,900.0","29,940.0","5.87K","2.02%"
"Apr 12, 2023","29,925.0","30,365.0","30,710.0","29,800.0","5.86K","-1.32%"
"Apr 11, 2023","30,325.0","29,445.0","30,775.0","29,435.0","8.51K","3.08%"
"Apr 10, 2023","29,420.0","28,505.0","29,670.0","28,265.0","9.75K","4.90%"
"Apr 07, 2023","28,045.0","28,302.5","28,372.5","28,020.0","-","-0.34%"
"Apr 06, 2023","28,140.0","28,350.0","28,350.0","27,765.0","1.30K","-0.86%"
"Apr 05, 2023","28,385.0","28,390.0","28,985.0","27,935.0","8.24K","0.04%"
"Apr 04, 2023","28,375.0","27,930.0","28,650.0","27,855.0","7.00K","0.39%"
"Apr 03, 2023","28,265.0","28,540.0","28,775.0","27,595.0","7.86K","-0.74%"
"Mar 31, 2023","28,476.5","28,090.0","28,625.0","27,620.0","0.87K","1.83%"
"Mar 30, 2023","27,965.0","28,355.0","29,220.0","27,680.0","9.73K","-1.67%"
"Mar 29, 2023","28,440.0","27,170.0","28,685.0","27,170.0","9.85K","3.59%"
"Mar 28, 2023","27,455.0","27,175.0","27,545.0","26,650.0","9.90K","1.76%"
"Mar 27, 2023","26,980.0","27,960.0","28,240.0","26,520.0","11.15K","-3.35%"
"Mar 24, 2023","27,915.0","28,385.0","28,570.0","27,480.0","5.85K","-2.22%"
"Mar 23, 2023","28,550.0","27,200.0","28,935.0","27,075.0","11.42K","6.53%"
"Mar 22, 2023","26,800.0","28,210.0","29,045.0","26,700.0","10.98K","-5.33%"
"Mar 21, 2023","28,310.0","28,150.0","28,680.0","27,555.0","6.29K","1.31%"
"Mar 20, 2023","27,945.0","28,095.0","28,715.0","27,320.0","9.81K","3.50%"
"Mar 17, 2023","27,000.0","25,040.0","27,155.0","25,000.0","12.87K","7.61%"
"Mar 16, 2023","25,090.0","24,610.0","25,300.0","24,250.0","6.50K","2.45%"
"Mar 15, 2023","24,490.0","24,655.0","25,440.0","24,005.0","13.89K","-2.97%"
"Mar 14, 2023","25,240.0","24,230.0","26,615.0","24,030.0","16.27K","3.42%"
"Mar 13, 2023","24,405.0","21,250.0","24,620.0","21,110.0","28.14K","22.24%"
"Mar 10, 2023","19,965.0","20,300.0","20,330.0","19,520.0","13.50K","-0.50%"
"Mar 09, 2023","20,065.0","21,800.0","21,850.0","19,960.0","14.04K","-9.27%"
"Mar 08, 2023","22,115.0","22,100.0","22,300.0","21,880.0","6.28K","0.20%"
"Mar 07, 2023","22,070.0","22,455.0","22,600.0","21,940.0","6.74K","-1.43%"
"Mar 06, 2023","22,390.0","22,455.0","22,665.0","22,300.0","4.80K","0.31%"
"Mar 03, 2023","22,320.0","23,560.0","23,615.0","22,020.0","12.04K","-5.38%"
"Mar 02, 2023","23,590.0","23,645.0","23,925.0","23,300.0","4.72K","0.25%"
"Mar 01, 2023","23,530.0","23,275.0","24,165.0","23,140.0","6.34K","0.51%"
"Feb 28, 2023","23,410.0","23,585.0","23,780.0","23,150.0","4.90K","-0.15%"
