Symbol,PN,Type,Date,Volatility
BTC,N/A,QMLE-Trade,2021-12-2,0.534441
BTC,N/A,QMLE-Trade,2021-12-3,0.694261
BTC,N/A,QMLE-Trade,2021-12-6,0.76061
BTC,N/A,QMLE-Trade,2021-12-7,0.492966
BTC,N/A,QMLE-Trade,2021-12-8,0.546155
BTC,N/A,QMLE-Trade,2021-12-9,0.607567
BTC,N/A,QMLE-Trade,2021-12-10,0.672174
BTC,N/A,QMLE-Trade,2021-12-13,0.748208
BTC,N/A,QMLE-Trade,2021-12-14,0.585849
BTC,N/A,QMLE-Trade,2021-12-15,0.734781
BTC,N/A,QMLE-Trade,2021-12-16,0.434019
BTC,N/A,QMLE-Trade,2021-12-17,0.50187
BTC,N/A,QMLE-Trade,2021-12-20,0.512763
BTC,N/A,QMLE-Trade,2021-12-21,0.469408
BTC,N/A,QMLE-Trade,2021-12-22,0.367514
BTC,N/A,QMLE-Trade,2021-12-23,0.431609
BTC,N/A,QMLE-Trade,2021-12-27,0.326707
BTC,N/A,QMLE-Trade,2021-12-28,0.511511
BTC,N/A,QMLE-Trade,2021-12-29,0.424466
BTC,N/A,QMLE-Trade,2021-12-30,0.472119
BTC,N/A,QMLE-Trade,2021-12-31,0.444607
BTC,N/A,QMLE-Trade,2022-1-4,0.451426
BTC,N/A,QMLE-Trade,2022-1-5,0.674296
BTC,N/A,QMLE-Trade,2022-1-6,0.510396
BTC,N/A,QMLE-Trade,2022-1-7,0.704363
BTC,N/A,QMLE-Trade,2022-1-10,0.704688
BTC,N/A,QMLE-Trade,2022-1-11,0.524162
BTC,N/A,QMLE-Trade,2022-1-12,0.520267
BTC,N/A,QMLE-Trade,2022-1-13,0.424844
BTC,N/A,QMLE-Trade,2022-1-14,0.412644
BTC,N/A,QMLE-Trade,2022-1-18,0.470333
BTC,N/A,QMLE-Trade,2022-1-19,0.47388
BTC,N/A,QMLE-Trade,2022-1-20,0.438149
BTC,N/A,QMLE-Trade,2022-1-21,0.953097
BTC,N/A,QMLE-Trade,2022-1-24,1.11645
BTC,N/A,QMLE-Trade,2022-1-25,0.705908
BTC,N/A,QMLE-Trade,2022-1-26,0.878707
BTC,N/A,QMLE-Trade,2022-1-27,0.69566
BTC,N/A,QMLE-Trade,2022-1-28,0.618927
BTC,N/A,QMLE-Trade,2022-1-31,0.525343
BTC,N/A,QMLE-Trade,2022-2-1,0.527382
BTC,N/A,QMLE-Trade,2022-2-2,0.416827
BTC,N/A,QMLE-Trade,2022-2-3,0.434035
BTC,N/A,QMLE-Trade,2022-2-4,0.613633
BTC,N/A,QMLE-Trade,2022-2-7,0.610312
BTC,N/A,QMLE-Trade,2022-2-8,0.616187
BTC,N/A,QMLE-Trade,2022-2-9,0.486503
BTC,N/A,QMLE-Trade,2022-2-10,0.655433
BTC,N/A,QMLE-Trade,2022-2-11,0.635471
BTC,N/A,QMLE-Trade,2022-2-14,0.442488
BTC,N/A,QMLE-Trade,2022-2-15,0.376667
BTC,N/A,QMLE-Trade,2022-2-16,0.440753
BTC,N/A,QMLE-Trade,2022-2-17,0.562529
BTC,N/A,QMLE-Trade,2022-2-18,0.566177
BTC,N/A,QMLE-Trade,2022-2-22,0.699744
BTC,N/A,QMLE-Trade,2022-2-23,0.497394
BTC,N/A,QMLE-Trade,2022-2-24,1.06969
BTC,N/A,QMLE-Trade,2022-2-25,0.676808
BTC,N/A,QMLE-Trade,2022-2-28,0.744958
BTC,N/A,QMLE-Trade,2022-3-1,0.674709
BTC,N/A,QMLE-Trade,2022-3-2,0.638404
BTC,N/A,QMLE-Trade,2022-3-3,0.498469
BTC,N/A,QMLE-Trade,2022-3-4,0.703527
BTC,N/A,QMLE-Trade,2022-3-7,0.658612
BTC,N/A,QMLE-Trade,2022-3-8,0.704123
BTC,N/A,QMLE-Trade,2022-3-9,0.559397
BTC,N/A,QMLE-Trade,2022-3-10,0.659514
BTC,N/A,QMLE-Trade,2022-3-11,0.599493
BTC,N/A,QMLE-Trade,2022-3-14,0.575064
BTC,N/A,QMLE-Trade,2022-3-15,0.530085
BTC,N/A,QMLE-Trade,2022-3-16,0.958725
BTC,N/A,QMLE-Trade,2022-3-17,0.384715
BTC,N/A,QMLE-Trade,2022-3-18,0.422409
BTC,N/A,QMLE-Trade,2022-3-21,0.404734
BTC,N/A,QMLE-Trade,2022-3-22,0.491374
BTC,N/A,QMLE-Trade,2022-3-23,0.371985
BTC,N/A,QMLE-Trade,2022-3-24,0.483834
BTC,N/A,QMLE-Trade,2022-3-25,0.389077
BTC,N/A,QMLE-Trade,2022-3-28,0.407623
BTC,N/A,QMLE-Trade,2022-3-29,0.328399
BTC,N/A,QMLE-Trade,2022-3-30,0.425129
BTC,N/A,QMLE-Trade,2022-3-31,0.375521
BTC,N/A,QMLE-Trade,2022-4-1,0.447298
BTC,N/A,QMLE-Trade,2022-4-4,0.425076
BTC,N/A,QMLE-Trade,2022-4-5,0.356281
BTC,N/A,QMLE-Trade,2022-4-6,0.558257
BTC,N/A,QMLE-Trade,2022-4-7,0.436478
BTC,N/A,QMLE-Trade,2022-4-8,0.426922
BTC,N/A,QMLE-Trade,2022-4-11,0.56035
BTC,N/A,QMLE-Trade,2022-4-12,0.540322
BTC,N/A,QMLE-Trade,2022-4-13,0.443864
BTC,N/A,QMLE-Trade,2022-4-14,0.357163
BTC,N/A,QMLE-Trade,2022-4-18,0.490489
BTC,N/A,QMLE-Trade,2022-4-19,0.353108
BTC,N/A,QMLE-Trade,2022-4-20,0.35062
BTC,N/A,QMLE-Trade,2022-4-21,0.385459
BTC,N/A,QMLE-Trade,2022-4-22,0.491812
BTC,N/A,QMLE-Trade,2022-4-25,0.554227
BTC,N/A,QMLE-Trade,2022-4-26,0.511794
BTC,N/A,QMLE-Trade,2022-4-27,0.514925
BTC,N/A,QMLE-Trade,2022-4-28,0.559153
BTC,N/A,QMLE-Trade,2022-5-2,0.514567
BTC,N/A,QMLE-Trade,2022-5-3,0.356972
BTC,N/A,QMLE-Trade,2022-5-4,0.504079
BTC,N/A,QMLE-Trade,2022-5-5,0.598308
BTC,N/A,QMLE-Trade,2022-5-6,0.652608
BTC,N/A,QMLE-Trade,2022-5-9,1.02124
BTC,N/A,QMLE-Trade,2022-5-10,1.09844
BTC,N/A,QMLE-Trade,2022-5-11,1.53941
BTC,N/A,QMLE-Trade,2022-5-12,1.76755
BTC,N/A,QMLE-Trade,2022-5-13,0.971286
BTC,N/A,QMLE-Trade,2022-5-16,0.706965
BTC,N/A,QMLE-Trade,2022-5-17,0.540464
BTC,N/A,QMLE-Trade,2022-5-18,0.555578
BTC,N/A,QMLE-Trade,2022-5-19,0.613752
BTC,N/A,QMLE-Trade,2022-5-20,0.522376
BTC,N/A,QMLE-Trade,2022-5-23,0.511991
BTC,N/A,QMLE-Trade,2022-5-24,0.49872
BTC,N/A,QMLE-Trade,2022-5-31,0.452289
BTC,N/A,QMLE-Trade,2022-6-1,0.545257
BTC,N/A,QMLE-Trade,2022-6-2,0.519129
BTC,N/A,QMLE-Trade,2022-6-3,0.488053
BTC,N/A,QMLE-Trade,2022-6-6,0.550042
BTC,N/A,QMLE-Trade,2022-6-7,0.59348
BTC,N/A,QMLE-Trade,2022-6-8,0.741407
BTC,N/A,QMLE-Trade,2022-6-9,0.415576
BTC,N/A,QMLE-Trade,2022-6-10,0.656968
BTC,N/A,QMLE-Trade,2022-6-13,1.48129
BTC,N/A,QMLE-Trade,2022-6-14,1.48529
BTC,N/A,QMLE-Trade,2022-6-15,1.66303
BTC,N/A,QMLE-Trade,2022-6-16,0.988084
BTC,N/A,QMLE-Trade,2022-6-17,0.811966
BTC,N/A,QMLE-Trade,2022-6-21,0.822643
BTC,N/A,QMLE-Trade,2022-6-22,0.836797
BTC,N/A,QMLE-Trade,2022-6-23,0.644913
BTC,N/A,QMLE-Trade,2022-6-24,0.688739
BTC,N/A,QMLE-Trade,2022-6-27,0.509833
BTC,N/A,QMLE-Trade,2022-6-28,0.495941
BTC,N/A,QMLE-Trade,2022-6-29,0.554915
BTC,N/A,QMLE-Trade,2022-6-30,0.630142
BTC,N/A,QMLE-Trade,2022-7-1,0.851331
BTC,N/A,QMLE-Trade,2022-7-5,0.569442
BTC,N/A,QMLE-Trade,2022-7-6,0.636157
BTC,N/A,QMLE-Trade,2022-7-7,0.509171
BTC,N/A,QMLE-Trade,2022-7-8,0.68737
BTC,N/A,QMLE-Trade,2022-7-11,0.469903
BTC,N/A,QMLE-Trade,2022-7-12,0.515737
BTC,N/A,QMLE-Trade,2022-7-13,0.701587
BTC,N/A,QMLE-Trade,2022-7-14,0.616428
BTC,N/A,QMLE-Trade,2022-7-15,0.555459
BTC,N/A,QMLE-Trade,2022-7-18,0.680836
BTC,N/A,QMLE-Trade,2022-7-19,0.90005
BTC,N/A,QMLE-Trade,2022-7-20,0.750886
BTC,N/A,QMLE-Trade,2022-7-21,0.623053
BTC,N/A,QMLE-Trade,2022-7-22,0.549018
BTC,N/A,QMLE-Trade,2022-7-25,0.551931
BTC,N/A,QMLE-Trade,2022-7-26,0.559506
BTC,N/A,QMLE-Trade,2022-7-27,0.569363
BTC,N/A,QMLE-Trade,2022-7-28,0.704163
BTC,N/A,QMLE-Trade,2022-7-29,0.566674
BTC,N/A,QMLE-Trade,2022-8-1,0.492846
BTC,N/A,QMLE-Trade,2022-8-2,0.549778
BTC,N/A,QMLE-Trade,2022-8-3,0.391482
BTC,N/A,QMLE-Trade,2022-8-4,0.496112
BTC,N/A,QMLE-Trade,2022-8-8,0.373996
BTC,N/A,QMLE-Trade,2022-8-9,0.333068
BTC,N/A,QMLE-Trade,2022-8-10,0.502768
BTC,N/A,QMLE-Trade,2022-8-11,0.505922
BTC,N/A,QMLE-Trade,2022-8-12,0.367404
BTC,N/A,QMLE-Trade,2022-8-15,0.508641
BTC,N/A,QMLE-Trade,2022-8-16,0.456922
BTC,N/A,QMLE-Trade,2022-8-17,0.423334
BTC,N/A,QMLE-Trade,2022-8-18,0.276312
BTC,N/A,QMLE-Trade,2022-8-19,0.66627
BTC,N/A,QMLE-Trade,2022-8-22,0.469975
BTC,N/A,QMLE-Trade,2022-8-23,0.496459
BTC,N/A,QMLE-Trade,2022-8-24,0.362942
BTC,N/A,QMLE-Trade,2022-8-25,0.324507
BTC,N/A,QMLE-Trade,2022-8-26,0.640643
BTC,N/A,QMLE-Trade,2022-8-29,0.447639
BTC,N/A,QMLE-Trade,2022-8-30,0.547427
BTC,N/A,QMLE-Trade,2022-8-31,0.513242
BTC,N/A,QMLE-Trade,2022-9-1,0.484675
BTC,N/A,QMLE-Trade,2022-9-2,0.447257
BTC,N/A,QMLE-Trade,2022-9-6,0.584266
BTC,N/A,QMLE-Trade,2022-9-7,0.460621
BTC,N/A,QMLE-Trade,2022-9-8,0.41735
BTC,N/A,QMLE-Trade,2022-9-9,0.634868
BTC,N/A,QMLE-Trade,2022-9-12,0.586739
BTC,N/A,QMLE-Trade,2022-9-13,0.695746
BTC,N/A,QMLE-Trade,2022-9-14,0.518586
BTC,N/A,QMLE-Trade,2022-9-15,0.520694
BTC,N/A,QMLE-Trade,2022-9-16,0.362523
BTC,N/A,QMLE-Trade,2022-9-19,0.675201
BTC,N/A,QMLE-Trade,2022-9-20,0.573042
BTC,N/A,QMLE-Trade,2022-9-21,0.967984
BTC,N/A,QMLE-Trade,2022-9-22,0.610777
BTC,N/A,QMLE-Trade,2022-9-23,0.489913
BTC,N/A,QMLE-Trade,2022-9-26,0.479888
BTC,N/A,QMLE-Trade,2022-9-27,0.628328
BTC,N/A,QMLE-Trade,2022-9-28,0.579287
BTC,N/A,QMLE-Trade,2022-9-29,0.595043
BTC,N/A,QMLE-Trade,2022-10-3,0.434629
BTC,N/A,QMLE-Trade,2022-10-4,0.439506
BTC,N/A,QMLE-Trade,2022-10-5,0.38673
BTC,N/A,QMLE-Trade,2022-10-6,0.404156
BTC,N/A,QMLE-Trade,2022-10-7,0.531727
BTC,N/A,QMLE-Trade,2022-10-10,0.317525
BTC,N/A,QMLE-Trade,2022-10-11,0.359102
BTC,N/A,QMLE-Trade,2022-10-12,0.252079
BTC,N/A,QMLE-Trade,2022-10-13,0.751294
BTC,N/A,QMLE-Trade,2022-10-14,0.447731
BTC,N/A,QMLE-Trade,2022-10-17,0.315415
BTC,N/A,QMLE-Trade,2022-10-18,0.328422
BTC,N/A,QMLE-Trade,2022-10-19,0.25703
BTC,N/A,QMLE-Trade,2022-10-20,0.312926
BTC,N/A,QMLE-Trade,2022-10-21,0.339433
BTC,N/A,QMLE-Trade,2022-10-24,0.289163
BTC,N/A,QMLE-Trade,2022-10-25,0.379336
BTC,N/A,QMLE-Trade,2022-10-26,0.471059
BTC,N/A,QMLE-Trade,2022-10-27,0.415488
BTC,N/A,QMLE-Trade,2022-10-28,0.40751
BTC,N/A,QMLE-Trade,2022-10-31,0.3649
BTC,N/A,QMLE-Trade,2022-11-1,0.248696
BTC,N/A,QMLE-Trade,2022-11-2,0.460742
BTC,N/A,QMLE-Trade,2022-11-3,0.276173
BTC,N/A,QMLE-Trade,2022-11-4,0.49379
BTC,N/A,QMLE-Trade,2022-11-7,0.318912
BTC,N/A,QMLE-Trade,2022-11-8,1.3946
BTC,N/A,QMLE-Trade,2022-11-9,1.8952
BTC,N/A,QMLE-Trade,2022-11-10,1.81076
BTC,N/A,QMLE-Trade,2022-11-11,1.21632
BTC,N/A,QMLE-Trade,2022-11-14,1.038
BTC,N/A,QMLE-Trade,2022-11-15,0.643218
BTC,N/A,QMLE-Trade,2022-11-16,0.488063
BTC,N/A,QMLE-Trade,2022-11-17,0.357682
BTC,N/A,QMLE-Trade,2022-11-18,0.329172
BTC,N/A,QMLE-Trade,2022-11-21,0.708752
BTC,N/A,QMLE-Trade,2022-11-22,0.485811
BTC,N/A,QMLE-Trade,2022-11-23,0.421059
BTC,N/A,QMLE-Trade,2022-11-25,0.244155
BTC,N/A,QMLE-Trade,2022-11-28,0.4362
BTC,N/A,QMLE-Trade,2022-11-29,0.333215
BTC,N/A,QMLE-Trade,2022-11-30,0.416354
BTC,N/A,QMLE-Trade,2022-12-1,0.310665
BTC,N/A,QMLE-Trade,2022-12-2,0.920754
BTC,N/A,QMLE-Trade,2022-12-5,0.372895
BTC,N/A,QMLE-Trade,2022-12-6,0.255417
BTC,N/A,QMLE-Trade,2022-12-7,0.264876
BTC,N/A,QMLE-Trade,2022-12-8,0.239044
BTC,N/A,QMLE-Trade,2022-12-9,0.239021
BTC,N/A,QMLE-Trade,2022-12-12,0.195563
BTC,N/A,QMLE-Trade,2022-12-13,0.7237
BTC,N/A,QMLE-Trade,2022-12-14,0.527412
BTC,N/A,QMLE-Trade,2022-12-15,0.278691
BTC,N/A,QMLE-Trade,2022-12-16,0.35002
BTC,N/A,QMLE-Trade,2022-12-19,0.224453
BTC,N/A,QMLE-Trade,2022-12-20,0.517843
BTC,N/A,QMLE-Trade,2022-12-21,0.174157
BTC,N/A,QMLE-Trade,2022-12-22,0.213852
BTC,N/A,QMLE-Trade,2022-12-23,0.276202
BTC,N/A,QMLE-Trade,2022-12-27,0.175156
BTC,N/A,QMLE-Trade,2022-12-28,0.257512
BTC,N/A,QMLE-Trade,2022-12-29,0.161987
BTC,N/A,QMLE-Trade,2022-12-30,0.245969
BTC,N/A,QMLE-Trade,2023-1-3,0.16499
BTC,N/A,QMLE-Trade,2023-1-4,0.235865
BTC,N/A,QMLE-Trade,2023-1-5,0.147328
BTC,N/A,QMLE-Trade,2023-1-6,0.227246
BTC,N/A,QMLE-Trade,2023-1-9,0.256715
BTC,N/A,QMLE-Trade,2023-1-10,0.1959
BTC,N/A,QMLE-Trade,2023-1-11,0.185022
BTC,N/A,QMLE-Trade,2023-1-12,0.625334
BTC,N/A,QMLE-Trade,2023-1-13,0.41772
BTC,N/A,QMLE-Trade,2023-1-17,0.438837
BTC,N/A,QMLE-Trade,2023-1-18,0.576545
BTC,N/A,QMLE-Trade,2023-1-19,0.288504
BTC,N/A,QMLE-Trade,2023-1-20,0.422563
BTC,N/A,QMLE-Trade,2023-1-23,0.408123
BTC,N/A,QMLE-Trade,2023-1-24,0.345134
BTC,N/A,QMLE-Trade,2023-1-25,0.480732
BTC,N/A,QMLE-Trade,2023-1-26,0.384881
BTC,N/A,QMLE-Trade,2023-1-27,0.380528
BTC,N/A,QMLE-Trade,2023-1-30,0.4385
BTC,N/A,QMLE-Trade,2023-1-31,0.312174
BTC,N/A,QMLE-Trade,2023-2-1,0.404786
BTC,N/A,QMLE-Trade,2023-2-2,0.435166
BTC,N/A,QMLE-Trade,2023-2-3,0.347183
BTC,N/A,QMLE-Trade,2023-2-6,0.314039
BTC,N/A,QMLE-Trade,2023-2-7,0.33671
BTC,N/A,QMLE-Trade,2023-2-8,0.265999
BTC,N/A,QMLE-Trade,2023-2-9,0.478841
BTC,N/A,QMLE-Trade,2023-2-10,0.305336
BTC,N/A,QMLE-Trade,2023-2-13,0.349809
BTC,N/A,QMLE-Trade,2023-2-14,0.418511
BTC,N/A,QMLE-Trade,2023-2-15,0.45325
BTC,N/A,QMLE-Trade,2023-2-16,0.528468
BTC,N/A,QMLE-Trade,2023-2-17,0.594709
BTC,N/A,QMLE-Trade,2023-2-21,0.469236
BTC,N/A,QMLE-Trade,2023-2-22,0.476988
BTC,N/A,QMLE-Trade,2023-2-23,0.457941
BTC,N/A,QMLE-Trade,2023-2-24,0.469261
BTC,N/A,QMLE-Trade,2023-2-27,0.36384
BTC,N/A,QMLE-Trade,2023-2-28,0.313271
BTC,N/A,QMLE-Trade,2023-3-1,0.383396
BTC,N/A,QMLE-Trade,2023-3-2,0.30567
BTC,N/A,QMLE-Trade,2023-3-3,0.50109
BTC,N/A,QMLE-Trade,2023-3-6,0.234116
BTC,N/A,QMLE-Trade,2023-3-7,0.372418
BTC,N/A,QMLE-Trade,2023-3-8,0.322972
BTC,N/A,QMLE-Trade,2023-3-9,0.511893
BTC,N/A,QMLE-Trade,2023-3-10,0.636185
BTC,N/A,QMLE-Trade,2023-3-13,0.940432
BTC,N/A,QMLE-Trade,2023-3-14,0.980734
BTC,N/A,QMLE-Trade,2023-3-15,0.808063
BTC,N/A,QMLE-Trade,2023-3-16,0.513745
BTC,N/A,QMLE-Trade,2023-3-17,0.639337
BTC,N/A,QMLE-Trade,2023-3-20,0.67073
BTC,N/A,QMLE-Trade,2023-3-21,0.515539
BTC,N/A,QMLE-Trade,2023-3-22,0.719772
BTC,N/A,QMLE-Trade,2023-3-23,0.56136
BTC,N/A,QMLE-Trade,2023-3-24,0.521428
BTC,N/A,QMLE-Trade,2023-3-27,0.458773
BTC,N/A,QMLE-Trade,2023-3-28,0.405275
BTC,N/A,QMLE-Trade,2023-3-29,0.388999
BTC,N/A,QMLE-Trade,2023-3-30,0.484887
BTC,N/A,QMLE-Trade,2023-3-31,0.433658
BTC,N/A,QMLE-Trade,2023-4-3,0.429854
BTC,N/A,QMLE-Trade,2023-4-4,0.379903
BTC,N/A,QMLE-Trade,2023-4-5,0.386528
BTC,N/A,QMLE-Trade,2023-4-6,0.301372
BTC,N/A,QMLE-Trade,2023-4-10,0.315165
BTC,N/A,QMLE-Trade,2023-4-11,0.43283
BTC,N/A,QMLE-Trade,2023-4-12,0.351986
BTC,N/A,QMLE-Trade,2023-4-13,0.270918
BTC,N/A,QMLE-Trade,2023-4-14,0.385706
BTC,N/A,QMLE-Trade,2023-4-17,0.3187
BTC,N/A,QMLE-Trade,2023-4-18,0.30418
BTC,N/A,QMLE-Trade,2023-4-19,0.397498
BTC,N/A,QMLE-Trade,2023-4-20,0.453239
BTC,N/A,QMLE-Trade,2023-4-21,0.406878
BTC,N/A,QMLE-Trade,2023-4-24,0.387194
BTC,N/A,QMLE-Trade,2023-4-25,0.337496
BTC,N/A,QMLE-Trade,2023-4-26,0.717888
BTC,N/A,QMLE-Trade,2023-4-27,0.607584
BTC,N/A,QMLE-Trade,2023-4-28,0.366424
BTC,N/A,QMLE-Trade,2023-5-1,0.427241
BTC,N/A,QMLE-Trade,2023-5-2,0.399417
BTC,N/A,QMLE-Trade,2023-5-3,0.429813
BTC,N/A,QMLE-Trade,2023-5-4,0.334191
BTC,N/A,QMLE-Trade,2023-5-5,0.389034
BTC,N/A,QMLE-Trade,2023-5-8,0.438853
BTC,N/A,QMLE-Trade,2023-5-10,0.46563
BTC,N/A,QMLE-Trade,2023-5-11,0.403413
BTC,N/A,QMLE-Trade,2023-5-12,0.402268
BTC,N/A,QMLE-Trade,2023-5-18,0.325968
BTC,N/A,QMLE-Trade,2023-5-19,0.268335
BTC,N/A,QMLE-Trade,2023-5-22,0.246888
BTC,N/A,QMLE-Trade,2023-5-23,0.271559
BTC,N/A,QMLE-Trade,2023-5-24,0.337798
BTC,N/A,QMLE-Trade,2023-5-25,0.29211
BTC,N/A,QMLE-Trade,2023-5-26,0.216553
